vocab,Freq
라이브투디,1
라면,1
띵량이,1
뜨는날,1
뜨겠지,1
뚫는중인디,1
똑같으면,1
또또,1
또나온건가,1
또나오네,1
떴네,1
떳는데,1
떨게만드는것,1
떡인지라고,1
떡상했으면,1
떡상할,1
떡상아닐까,1
떡상가능함,1
떡락한건,1
떡락은,1
떠들기라도,1
때려야함,1
때려넣고,1
딸피되는거,1
딸치고,1
딴거,1
딴갤가면,1
딱봐도,1
따먹고,1
따로,1
따라나오는거냐,1
따는,1
딜이떨어지는캐를,1
딜링용도,1
딜러로써,1
딜도,1
딜1등나오지,1
디버프,1
등판할까,1
등극이네,1
들키면,1
들이키는거,1
들어와젖,1
들고있는,1
듀토리얼,1
듀크,1
듀욬,1
뒤질일이없다,1
뒤졌는데,1
뒤에,1
뒤로,1
뒤늦게,1
뒈지는,1
둘중한명고르면,1
둘중에,1
둘중,1
둘만,1
두발,1
두개가,1
될려나,1
될때까지,1
될까,1
된다는,1
된다,1
되지않는,1
되서,1
되는,1
되구나,1
되겟지,1
되게,1
됐으면,1
동생,1
돌자,1
돌아야함,1
돌린,1
돌리기,1
돌려는데,1
돌고,1
돈이,1
돈을,1
도크만,1
도움되겠네,1
도박할거임,1
도는데,1
뎀증,1
덕분에,1
더먹었으면,1
댓글까지,1
댐감에,1
대환영이다,1
대형,1
대한,1
대충일하는건가,1
대충만드는거같음,1
대체왜,1
대사추가야,1
대비해서,1
대봐라,1
대봉이,1
대박이잔워,1
당하고,1
당장,1
당당한,1
답이,1
답례인가,1
답례,1
닮지않음,1
닮은애생각남,1
달아줬는데,1
달리겠네,1
닦는,1
다했는데,1
다해도,1
다팜,1
다찍히네,1
다잇는데,1
다이호그림들은,1
다이아면,1
다음주에,1
다음에,1
다신,1
다시해볼려는데,1
다시봐도,1
다보고옴,1
다른섭,1
다른데요,1
다른나라,1
다른게,1
다르게,1
다갈면됨,1
닝하이랑,1
닝핑빼고,1
닛이,1
님도라,1
니콜라스,1
니애미가,1
니미애폴리스,1
니미랑,1
니미가,1
니들점심뭐먹었노,1
니들,1
니거,1
늘려줘야,1
는데,1
는대,1
는그냥,1
늒비,1
늒네들,1
늒네도,1
늒네는,1
늒네가,1
느낌표,1
느낌임,1
느낌이,1
느낀건데,1
느끼는,1
느그들왜,1
뉴비질문,1
뉴비인데,1
뉴비를,1
눌림,1
눈이,1
눈에,1
누워서,1
누군지,1
누구있냐,1
누가있지,1
누가쓰나여,1
누가낌,1
누가,1
뇌피셜,1
뇌격기,1
놓친배,1
놈들,1
놀이공원,1
놀림받던,1
놀던데,1
논쟁은,1
논란이,1
녹스로,1
녹색슈렉나오면,1
노하우좀,1
노스캐롤라이나일듯,1
노망난,1
노말,1
노량,1
넵튠작,1
넵튠이랑,1
넬슨,1
네필을,1
넣은새끼,1
넣어놨다,1
넘치네,1
넘어가는,1
넘버원은,1
넘모,1
넘길만한거,1
넘게,1
너프당함,1
너무많다,1
너넨,1
너네,1
냥이랑,1
낼려고,1
내주냐,1
내일하겠어,1
내일임,1
내일을,1
내일업뎃인데,1
내일부터,1
내용물,1
내역,1
내심기대했는데,1
내리고,1
내려감,1
내놔,1
내놓으라,1
내년부터,1
내구도,1
내구,1
내가,1
낮을거같음,1
낮게나오면,1
납부,1
남았다,1
남았네,1
날뛴다,1
난후,1
낚시,1
낙지옷,1
나카일러,1
나카도,1
나정도면,1
나은수준같은데,1
나왔었는데,1
나왔는데,1
나왔길래,1
나와봐야,1
나올쯤에,1
나올진,1
나올듯,1
나온다는건,1
나온거지,1
나오는거임,1
나오냐,1
나오나,1
나오고,1
나열해준다,1
나비탕임,1
나밖에,1
나대는거,1
나대네,1
나눠주실분,1
나갈려고,1
낄수있었어도,1
낄수만,1
낀다,1
끼면,1
끼는게,1
끝임,1
끝없이,1
끝났더라,1
끝나서,1
끝까지,1
끗나고,1
끓이다,1
꿀팁,1
꿀잼인데,1
꿀잠,1
꾸준히,1
꽝이,1
꼽는,1
꼴잘알,1
꼴이,1
꼴린다,1
꼴리긴,1
꼭나옴,1
꼬추랑,1
꼬움,1
꼬라박아,1
껴줘도,1
껴줄거,1
깽판치는게,1
깼는데,1
깻다,1
깡패로,1
깡패도,1
깡쪽이,1
깔아서,1
까지,1
까이는거,1
까봄,1
까면,1
길쭉함,1
긴급수리,1
기함,1
기타템은,1
기준으로도,1
기원,1
기억함,1
기사에도,1
기쁘다,1
기본케릭들도,1
기본적으로,1
기만은,1
기름패키지,1
기름을,1
기름2000,1
기대중이냐,1
기대되지않냐,1
기대는,1
기대가,1
기다리기,1
기근현상인데,1
기관포가,1
기겁함,1
기가막히게,1
금지,1
금요일부터,1
금라쿠다,1
금딱자성,1
금딱상자에서,1
금딱뇌격기,1
금데,1
근황,1
극성이었는지,1
그었냐,1
그림맞음,1
그린사람,1
그리지,1
그리울,1
그리,1
그렸나,1
그렇대,1
그런데,1
그런것,1
그런가,1
그럭저럭,1
그러니까,1
그러냐,1
그래,1
그데,1
그대로,1
그것도,1
규가에,1
귀축홍미라,1
귀엽다,1
귀여워서,1
귀신같이,1
궁금한게,1
굴리던,1
굴러가고,1
군수,1
구해야,1
구함,1
구축함,1
구축하나,1
구축부포인가,1
구정에,1
구와아아왁,1
구신년스킨은,1
구스킨,1
구상,1
구매함,1
구리다는,1
구리냐,1
교환,1
교복스킨이,1
괴로웠음,1
괜찮지,1
광클했는데,1
광고판,1
광고는,1
과학연구,1
과대평가,1
과금할때,1
공포에,1
공지한거,1
공지왜안떠,1
공지에,1
공지봤는데,1
공지몇개나와야되는거아녀,1
공지뜸,1
공작선도,1
공식,1
공략글,1
공개안됫지,1
공개스킬은,1
공개된스킬만으로는,1
공개됐냐,1
공개,1
곰빠,1
골랐다,1
골라야대냐,1
골때리는건,1
골드수급법정,1
고폭탄임,1
고양이,1
고민하게,1
고민중,1
고름,1
고를래,1
고르래서,1
계속해줘야함,1
계속,1
계란후라이,1
경험담,1
경쟁만,1
경순에,1
경순부포만,1
경순거,1
경사갑판이,1
겸치작할때,1
겸치쌓임,1
결혼용,1
결제할라는,1
결과,1
겨울,1
겨우,1
겠지,1
겜이,1
겜은,1
게임하노,1
게임인데,1
것도,1
검열없이,1
검열안됬으면,1
검열,1
검수를,1
검색했는데,1
검색해야됨,1
걸렸나봐,1
걸럿다,1
걸러도,1
건조확률떴네,1
건조에서,1
걱정하냐,1
걱정임,1
걱정업,1
걱정된다,1
거함거포,1
거품이,1
거임,1
거르고,1
갸아악,1
갱신,1
갤함머없냐,1
갤은,1
갤에서,1
갤에,1
갤보니간,1
갤럼들,1
개판나기,1
개쯜어,1
개쯘다,1
개쩌네,1
개장함,1
개장할거,1
개장좋음,1
개장이,1
개장시키려는데,1
개에바치네,1
개씹망겜,1
개씨발창년때문에,1
개쓰레기,1
개소리야,1
개빡칠거같은데,1
개빡치네,1
개병신덱이네,1
개발26렙이면,1
개명해야,1
개멍청한년,1
개만네,1
개높은거,1
개끗발이라,1
개꿀아니냐,1
개꼴,1
개껄림,1
개가,1
같지,1
같이가자,1
같은서버는,1
같은것도,1
같은건,1
같니,1
같냐,1
갖고있는게,1
강화조타장치,1
강벚,1
강력해보이는데,1
강력함은,1
갔지,1
갓직히,1
갓주머니,1
갓위대,1
갓본전함,1
갓겜충들,1
갑이엇음,1
감상글,1
간지는,1
각도만,1
가타요,1
가챠는언제나,1
가지고있는애들인데,1
가져오려는,1
가이드,1
가슴커지는,1
가슴이,1
가슴,1
가볼까,1
가만,1
가라,1
가득하네,1
가능합니까,1
가능한,1
가는,1
가끔씩,1
가구코인패키지가,1
가구안삿었네,1
가구,1
가격이랑,1
ur뜨고,1
u47이,1
sr케릭,1
sp3,1
pr타이밍은,1
pr중순으로,1
op함선,1
nkvd소속이다,1
kissess666,1
9달하고,1
90개,1
8티사기예정,1
8시간,1
8000점,1
7티,1
7일차,1
7시,1
75,1
70렙짜리로도,1
70,1
6마넌짜리,1
60퍼인가,1
5회,1
5퍼면,1
5시부터,1
5년넘었는데,1
5개,1
55가아니라,1
50연차면,1
500원이,1
4화,1
4해역,1
4편이,1
4컷,1
4졸업하면,1
4인데,1
4까지,1
4금딱,1
40판,1
400개까지,1
3이,1
3연차만,1
39,1
381,1
35엿네,1
30퍼를,1
30쓴거면,1
30렙이,1
2호기,1
2항전,1
2함대,1
2에,1
2시의갤은너무조용해,1
2시까지,1
2시간째,1
2돌릴때,1
2기방영할때,1
2개는,1
2개,1
27일에,1
27에,1
250개인데,1
24m,1
20퍼,1
2017섞는거,1
20,1
1항전이냐,1
1함대,1
1일,1
1월,1
1실패,1
1성공,1
1만원,1
1만다이아가,1
1만,1
1ssr,1
1sr,1
150칸이면,1
12퍼센트가걸리겠노,1
12시부터,1
12만원,1
120,1
11지,1
112렙에,1
11,1
10렙도,1
10되어있는거보고,1
0티어,1
0순위라,1
